53
61
55
61
45
54
50
60
48
55
47
55
47
56
47
56
42
55
51
55
51
38
51
57
51
71
57
42
58
54
50
55
54
54
55
44
53
65
51
61
44
44
61
42
74
57
57
49
57
61
58
49
61
45
60
59
59
62
57
56
55
74
60
61
55
59
61
64
60
48
57
73
61
71
68
49
55
49
57
80
45
44
62
45
63
61
41
52
52
52
48
48
48
48
55
51
55
48
46
65
53
52
55
55
38
51
53
49
55
49
55
59
60
62
61
79
58
52
45
62
53
50
58
52
53
53
52
55
62
58
50
66
48
48
61
60
50
66
59
45
56
50
51
47
65
58
55
60
63
58
83
57
47
55
47
58
47
60
53
63
66
46
50
60
42
70
52
50
42
64
59
48
56
48
45
48
48
48
48
72
56
50
60
71
60
59
59
60
61
59
69
59
55
60
60
59
64
60
60
59
56
59
59
50
65
51
56
59
59
55
39
54
55
48
56
48
59
49
59
47
50
48
66
47
53
46
57
51
65
51
66
58
73
57
51
59
52
55
51
73
54
61
49
55
49
58
49
55
54
57
52
62
60
57
59
52
41
55
58
59
64
58
61
58
